"","text","favoriteCount","replyToSN","id","created","retweetCount"
"1073","Maldito Tom Brady, te odio.

Para no perder la costumbre.",2,NA,"1224137323245338624",2020-02-02 19:07:35,0
"1074","""give me something i can lay my head on
That doesn't make me deazzy from believin' in
To hold to this loud loud wor… https://t.co/h2jGaoqYBH",1,NA,"1223481090532311045",2020-01-31 23:39:57,0
"1075","La crush cuando un amigo y yo empezamos a hablar de categorías. https://t.co/eRNiBs3s42",3,NA,"1223072544149864448",2020-01-30 20:36:32,0
"1076","¿Acaso regresé a la prepa? ¿Ya valió verga otra vez el semestre? https://t.co/vCFz3a1PhB",4,NA,"1222602376353320962",2020-01-29 13:28:16,0
"1077","La vida a veces de da limones y a veces te los exprime en los ojos.",9,NA,"1222275671893987331",2020-01-28 15:50:03,3
"1078","¿Necesitaba una nueva libreta?
No.

¿Necesitaba esta libreta?
Absolutamente sí.

<U+0001F419> https://t.co/34Xz9E85mt",4,NA,"1221300749281394689",2020-01-25 23:16:03,0
"1079","@mrtadimensional Jaja uy, pues así ni cómo :(",0,"mrtadimensional","1221254264561029120",2020-01-25 20:11:21,0
"1080","@mrtadimensional ¿Es en una escuela? ¿Te checan el horario? Si no, diles que les estás dando 15 minutos para que re… https://t.co/18eP5odHcr",0,"mrtadimensional","1221242390331187200",2020-01-25 19:24:10,0
"1081","@mrtadimensional Jaja probablemente Tinder sí tuvo y LinkedIn no.",0,"mrtadimensional","1221138636357410816",2020-01-25 12:31:53,0
"1082","La superioridad moral de los que nunca han abierto Tinder <U+0001F644> https://t.co/WcvpXuf1bC",3,NA,"1221132233886404608",2020-01-25 12:06:26,0
"1083","Así no juego<U+0001F97A> https://t.co/DHqx2ZvRFO",4,NA,"1221118200022294528",2020-01-25 11:10:40,0
"1084","Yo en cada convocatoria de @RevaMarabunta que intento. https://t.co/opPC4ZJMTK",1,NA,"1220923961740972032",2020-01-24 22:18:50,1
"1085","El panismo en su máxima expresión. https://t.co/u598uRU2eJ",1,NA,"1220430334803824642",2020-01-23 13:37:20,0
"1086","@comacurez No me odies. <U+0001F97A>",0,"mercvrytoy_","1219319305411514370",2020-01-20 12:02:30,0
"1087","Shrek no está tan chida. https://t.co/P8Dw7gMqZh",1,NA,"1219300066428641280",2020-01-20 10:46:03,0
"1088","Al chile en el único horóscopo en el que creo es en los Caballeros del Zodiaco.

Seguro es porque soy capricornio <U+0001F644>.",0,NA,"1219005448931758086",2020-01-19 15:15:21,0
"1089","Ya estamos a 18<U+0001F97A><U+0001F644> https://t.co/aa78bgDsza",2,NA,"1218750383859748864",2020-01-18 22:21:49,0
"1090","Espectativa y realidad. https://t.co/Ksgh39RZ88 https://t.co/1BV984Ic53",2,NA,"1218750255665041409",2020-01-18 22:21:18,0
"1091","https://t.co/Kx3eqqanaU https://t.co/95OoIEBVH0",0,NA,"1218634630443753475",2020-01-18 14:41:51,0
"1092","@Lore_zc @Viejo_Cthulhu Necesito eso gif en mi vida :o",1,"Lore_zc","1217558247252488192",2020-01-15 15:24:41,0
"1093","@BethelAlhamar @Alvinsch @VeciGM Jajaja yo también pensé que hablaba de ese perico.",0,NA,"1217491743056121856",2020-01-15 11:00:26,0
"1094","<U+0001F49C>

I got: ""Dress"" https://t.co/P6i5cY2r6r",1,NA,"1217304897911246848",2020-01-14 22:37:58,0
"1095","Y ahora estoy nervioso porque no estoy muy seguro de cómo planear el siguiente curso para que saquen el mayor provecho de él.<U+0001F623>",1,"bhherto95","1217294716267646976",2020-01-14 21:57:31,0
"1096","@ElCanceren3D El 7 ya pasó :p",1,"charliedeoro","1217293676898070528",2020-01-14 21:53:23,0
"1097","El semestre pasado, unos chicos me dijeron que les había gustado mucho el curso que Carlos les dio y en el que yo e… https://t.co/LkY6pWja0t",6,NA,"1217293383942668288",2020-01-14 21:52:13,0
"1098","Llevo un año y un día como mejor tuitero del año y no se ve pa' cuando va a terminar mi reinado.

Ya mejor digan qu… https://t.co/EnuIVwY8q3",3,NA,"1217276422248550402",2020-01-14 20:44:49,1
"1099","@Iamthecat_7 Hierba...",0,"Iamthecat_7","1216743279489761282",2020-01-13 09:26:18,0
"1100","Hielo - hada.

El terror de los dragones. https://t.co/t20oPTcfGD",1,NA,"1216735897741332482",2020-01-13 08:56:58,0
"1101","@fmurphymx Probablemente sí. Así fui menos looser.",1,"fmurphymx","1216512736684843008",2020-01-12 18:10:12,0
"1102","Pues perdón por ser el peor jefe de grupo que el 651 haya tenido. https://t.co/Oxs9KKJR65",1,NA,"1216185837450252288",2020-01-11 20:31:13,0
"1103","@ElCanceren3D Ya di los malditos nominados. https://t.co/MSKiOSvyJj",2,"charliedeoro","1215785449119154177",2020-01-10 18:00:13,0
"1104","@elizarial @ElCanceren3D Te amo jajaja",1,NA,"1215784750004174848",2020-01-10 17:57:27,0
"1105","@ElDelOnceOnce @DiagramaDeVen Ni siquiera hay nominaciones todavía <U+0001F613>",2,"SoyUnChicoDNeza","1215732708934025216",2020-01-10 14:30:39,0
"1106","@0698amar Jajaja pues yo siento que si va a ser un androide o algo así :p",1,"esteusernomurio","1215508321995804673",2020-01-09 23:39:01,0
"1107","Yo ya les quiero gritar a los de @btbamofficial que los amo y Felipe Calderón con un tqm. https://t.co/SiEw7TA6Ca",0,NA,"1215472430262706178",2020-01-09 21:16:24,0
"1108","Yo intento no volver a toser para que mi mamá no crea que me estoy muriendo. https://t.co/ckAtscgDQ1",0,NA,"1215436561090781184",2020-01-09 18:53:52,0
"1109","@0698amar Yo le entro https://t.co/Jf6nkLZM01",1,"esteusernomurio","1215419254029410306",2020-01-09 17:45:06,0
"1110","Yo ahorita. https://t.co/OkXRFIEOmV",0,NA,"1215116470390267904",2020-01-08 21:41:56,0
"1111","A Maná no les perdono que hayan escrito ""contigo quiero todo y nada menos"" porque contigo sí quiero todo y nada menos, pero me caga Maná.",1,NA,"1213526429071134720",2020-01-04 12:23:41,0
"1112","@0698amar Jajaja hace rato ni salió el gif https://t.co/ixrsG2sBnm",1,"esteusernomurio","1213342415274332161",2020-01-04 00:12:29,0
"1113","@0698amar Podrías ser Ghost in the Shell",1,"esteusernomurio","1213301269227433985",2020-01-03 21:28:59,0
"1114","Me pregunto si este año el feto ingeniero querrá ser astronauta o incluso poeta.",2,NA,"1213148620272353282",2020-01-03 11:22:24,0
"1115","¿Algún día terminaré de leer Zaratustra?

Todo un misterio. https://t.co/EJOzYhpMMe",0,NA,"1212974210378850304",2020-01-02 23:49:22,0
"1116","14 https://t.co/pVvUh0uJPV",1,NA,"1212856785163284480",2020-01-02 16:02:46,0
"1117","Mis familiares pasaron de hablar sobre que los aliens construyeron las pirámides a los viajes en el tiempo y ahora… https://t.co/jvaYyz4jEU",3,NA,"1212490003172986881",2020-01-01 15:45:18,0
"1118","https://t.co/h2fuoAS0XM

Por razones que no quiero explicar, esta será la primer canción que escuche en el año (y e… https://t.co/WJ3cFarWh6",1,NA,"1212287394252251136",2020-01-01 02:20:12,0
"1119","@DiagramaDeVen Vamos a Taco Game un día y ahí vas a vero que es bueno<U+0001F60C><U+0001F60E>",1,"DiagramaDeVen","1212283077247950848",2020-01-01 02:03:03,0
"1120","@DiagramaDeVen Te canto una reta, a ver si muy muy.",1,"DiagramaDeVen","1212281862053253127",2020-01-01 01:58:13,0
"1121","@fmurphymx No estaría de más...",1,"fmurphymx","1212088317669445632",2019-12-31 13:09:09,0
"1122","Ya me estoy preparando mentalmente para ""¿Por qué no estás trabajando? ¿Vas a estar estudiando toda la vida?""",3,NA,"1212071591200403457",2019-12-31 12:02:41,0
"1123","Lo bueno es que todos estos problemas están alargando mi reinado. 

Pero igual, #VictorYaPagaleADiagrama. https://t.co/0EX32tHUdd",5,NA,"1211459385450360832",2019-12-29 19:29:59,1
"1124","@0698amar Gracias!!<U+0001F917>",1,"esteusernomurio","1211305284657790976",2019-12-29 09:17:39,0
"1125","Soy fan de los globos de tuiter punto com https://t.co/niPtoBUh49",3,NA,"1211068570966339584",2019-12-28 17:37:02,0
"1126","@ElCanceren3D @ElDelOnceOnce ¡¡Muchas gracias!!

Espero que los Charlie se puedan realizar pronto.

#VictorYaPagaleADiagrama",2,"charliedeoro","1210960779731775489",2019-12-28 10:28:43,1
"1127","@ElCanceren3D @ElDelOnceOnce #VictorYaPagaleADiagrama yo quería unos Charlie de Oro en mi cumpleaños :(",4,"charliedeoro","1210932525243092992",2019-12-28 08:36:26,1
"1128","Me representa. https://t.co/88c8x2dQYh",2,NA,"1205247149497303049",2019-12-12 16:04:47,0
"1129","@Denissezav_ala <U+0001F440>",1,"DenDenicienta","1205181524800225280",2019-12-12 11:44:01,0
"1130","@ElDelOnceOnce No ma... Estás bien? :'(",0,"SoyUnChicoDNeza","1204044225454788609",2019-12-09 08:24:48,0
"1131","@ElCanceren3D Yo quiero nominar a @bhherto95 y a @DiagramaDeVen a peores tuiteros del año.",2,"charliedeoro","1204041291203522560",2019-12-09 08:13:08,0
"1132","Cuando Roberto Carlos dice:

""Será que lo que a mí me gusta es ilegal, es inmoral o engorda"".

Bro, I really felt that.",3,NA,"1203719134359490561",2019-12-08 10:53:00,0
"1133","Mi yo en mi vida pasada tenía mal gusto.<U+0001F60C> https://t.co/Pd4OvZYvfC",0,NA,"1202623857930244096",2019-12-05 10:20:46,0
"1134","No me metí directo al doctorado porque dije:

Puelo no, chiquito toy. https://t.co/GL4BEQMd7E",2,NA,"1202622082972049408",2019-12-05 10:13:42,0
"1135","""No sobrevaloramos el amor, sino el sufrimiento: más precisamente, los méritos y beneficios espirituales del sufrim… https://t.co/dzCdCuvUF4",0,NA,"1201950716618846208",2019-12-03 13:45:56,0
"1136","@MawSaldivar Me da paranoia que no depositen porque siento que ya la cagué en algo.

Pero me da mucha ansiedad por… https://t.co/IO2sTubGpr",10,"MawSaldivar","1201949156325167104",2019-12-03 13:39:44,0
"1137","Yo en primer semestre cuando Jaime nos preguntaba cómo empezar una demostración. https://t.co/98h4r0v05a",0,NA,"1201948316306681859",2019-12-03 13:36:24,0
"1138","El amor solo se transforma ha sido la frase que más me ha ayudado en los últimos días. https://t.co/nE4pWrrdKo",0,NA,"1201902449298223104",2019-12-03 10:34:08,0
"1139","Who could've ever leave darling?
But, who could stay?",1,NA,"1201632959712894976",2019-12-02 16:43:17,0
"1140","@VricKB <U+0001F440>",0,"VricKB","1201567522883035137",2019-12-02 12:23:16,0
"1141","¿Acaso será una sorpresa de cumpleaños? https://t.co/IZi1snvMXf",5,NA,"1201344562649808896",2019-12-01 21:37:18,1
"1142","@comacurez @DiagramaDeVen https://t.co/9rw7cD0RYS",1,"mercvrytoy_","1201243850976714752",2019-12-01 14:57:06,0
"1143","*6 meses tarde https://t.co/ZcpJTG80VD",0,NA,"1200866245207298055",2019-11-30 13:56:38,0
"1144","Yo soy matemático y pa' qué les cuento. https://t.co/VJ25ueJzE4",0,NA,"1200827506221371393",2019-11-30 11:22:42,0
"1145","No me había dado cuenta de que lo copié y pegué mal jejeje https://t.co/KKY40mP5qc",0,NA,"1200826565422129155",2019-11-30 11:18:58,0
"1146","@josehquinterob @elenyMolina Que se arme la vaquita x2!",16,"josehquinterob","1200826247099510784",2019-11-30 11:17:42,0
"1147","Azafata: ¿Hay algún médico abordo?

Papá: *empujándome* ese debiste haber sido tú 

Yo: Ahora no ma’ 

Papá: Muy do… https://t.co/bxr8ryswB2",1,NA,"1200665563745394688",2019-11-30 00:39:12,1
"1148","@VricKB Creo que te voy a robar la idea :O",1,"VricKB","1200543545184178185",2019-11-29 16:34:20,0
"1149","Los mismos mecos que se quejaron por las paredes van a meter alcohol y/o otras sustancias al Bailongo de hoy. ¿Cuánto apuestan?",5,NA,"1200534210752270344",2019-11-29 15:57:15,0
"1150","@elisharevalo El problema que no estamos viendo es que (estadísticamente) a los hombres los matan hombres y a las m… https://t.co/a6qczNtnmC",1,"elisharevalo","1199811601194504198",2019-11-27 16:05:51,0
"1151","@elisharevalo Para nada. Cualquier vida tomada es una pena. Mi argumento va en este sentido: muchas personas asegur… https://t.co/yYKdoMYgr6",0,"elisharevalo","1199811015472488449",2019-11-27 16:03:32,0
"1152","La violencia sí la ejercemos los hombres, no nos hagamos pendejos.",1,"bhherto95","1199544390567546880",2019-11-26 22:24:03,0
"1153","""Los perpetradores de los delitos también son en su mayoría hombres. De acuerdo con la Encuesta Nacional de victimi… https://t.co/KOQ5EtYN2N",0,"bhherto95","1199544386520006656",2019-11-26 22:24:02,0
"1154","Muchos comparten los datos sobre los homicidios en México, como queriendo demeritar las protestas como la de ayer.… https://t.co/bhPiBjQUeP",0,NA,"1199544381067419648",2019-11-26 22:24:01,0
"1155","@El_lic_LuisC @jrisco @INEGI_INFORMA *Los perpetradores de los delitos también son en su mayoría hombres. De acuerd… https://t.co/vP1uzN9Gou",2,"bhherto95","1199542977166745606",2019-11-26 22:18:26,0
"1156","@El_lic_LuisC @jrisco @INEGI_INFORMA https://t.co/Twsa7xpYfP

""Del total de homicidios registrados, en 2018, el 89.… https://t.co/ZeOUNOLW86",2,"El_lic_LuisC","1199541694938697729",2019-11-26 22:13:21,0
"1157","Yo: tengo sueño, creo que me voy a dormir temprano.
Yo a las 3 am: https://t.co/T1g7tARcLA",1,NA,"1198639724124082176",2019-11-24 10:29:14,0
"1158","We are happy, lonely, horny and confuse at the same time.",14,NA,"1198300860192870400",2019-11-23 12:02:43,3
"1159","Ingeniero en quejarse<U+0001F913><U+0001F913> https://t.co/oJS9ilDMl6",0,NA,"1195889743852163072",2019-11-16 20:21:48,0
"1160","""Esta semana aprendí donde está Bolivia. Ahora a todos les importa Bolivia. Wey, ¿cuando nos ha importado Bolivia?""

Un vato en el pulpo.",2,NA,"1194804725176295425",2019-11-13 20:30:19,0
"1161","¿Ya les conté que soy experto en emocionarme por nada?

El objetivo es ser campeón mundial.",1,NA,"1194666774882594817",2019-11-13 11:22:09,0
"1162","@JupiterLND @DiagramaDeVen No creo en los horóscopos, pero ese sí es @DiagramaDeVen.",2,"JupiterLND","1194289839358787586",2019-11-12 10:24:21,0
"1163","Qué cagado (cagante) que el fin de semana estaban bien emputados en ciencias por el paro feminista y ahora están em… https://t.co/2XaEK1bHH3",2,NA,"1194107652319657984",2019-11-11 22:20:24,0
"1164","Joe Pino le hizo mucho daño a nuestra generación con su canción y nunca nos dimos cuenta.",1,NA,"1194026313859907595",2019-11-11 16:57:11,0
"1165","@comacurez Perdónanos por tanto mal que te hacemos...<U+0001F62D>",0,"mercvrytoy_","1193010936665296896",2019-11-08 21:42:27,0
"1166","De p=3=e llega... https://t.co/UtSWP6MjRQ",1,NA,"1193010806230835200",2019-11-08 21:41:55,0
"1167","@0698amar Éxito en tu final de semestre!! https://t.co/PCWqAhAIQw",1,"esteusernomurio","1192995191327612928",2019-11-08 20:39:53,0
"1168","@0698amar Yo quería tu cuenta de populars.

Jajaja ñocierto, espero que te mejores pronto, de lo que sea que te sientas mal<U+0001F605>",1,"esteusernomurio","1192102728102809601",2019-11-06 09:33:33,0
"1169","Yo sigo esperando a ver a @comacurez con el nombre de holocaustito.",2,NA,"1191543510471716864",2019-11-04 20:31:25,0
"1170","Mi título se va a quedar guardado en el clóset (en lo que lo llevo a enmarcar al menos) y claramente es una metáfora.",0,NA,"1191519683868016641",2019-11-04 18:56:44,0
"1171","Miren qué foto tan bonita me tomó adrimersz <U+0001F499><U+0001F49C> en Facultad de Ciencias https://t.co/EMVEW0eB36",0,NA,"1191519017799958528",2019-11-04 18:54:05,0
"1172","Yo: este puente me pongo al corriente con todo lo que tengo atrasado.
El puente: https://t.co/WeGn8L7vML",3,NA,"1191225726047019008",2019-11-03 23:28:39,0
"1173","https://t.co/b0uHMDDRGb https://t.co/o8ETMRqAqn",1,NA,"1191224324079988736",2019-11-03 23:23:05,0
"1174","Perdí la noción de los días desde hace mucho tiempo.

Aún no la encuentro.",1,NA,"1191201711416844288",2019-11-03 21:53:14,0
"1175","@erramanillia @EsDeMamador Estaba esperando que hicieras algo así",0,"cofralandes","1191138558423306240",2019-11-03 17:42:17,0
"1176","Eso de etiquetar a alguien en arrobaesdemamador está muydemamador.",0,NA,"1191135173787750401",2019-11-03 17:28:50,0
"1177","Qué bonito el día de muertos y qué fea la tarea.",2,NA,"1191121369326641154",2019-11-03 16:33:59,0
"1178","A qué no. https://t.co/8rRgVTus96",0,NA,"1191115379176853504",2019-11-03 16:10:10,0
"1179","Acaba de terminar y no quiero llorar para que mi mamá no me pregunte si estoy bien. https://t.co/iTI6fcVXXX",1,NA,"1190835137862393856",2019-11-02 21:36:36,0
"1180","Ni siquiera es gente, son unos putos mecos babosos.",1,"bhherto95","1190665750278746113",2019-11-02 10:23:31,0
"1181","No puedo creer que exista gente tan miserable. https://t.co/sDKrJZrxms",2,NA,"1190653606447517697",2019-11-02 09:35:15,1
"1182","@0698amar Jaja ya me ví",1,"esteusernomurio","1190639233049997312",2019-11-02 08:38:08,0
"1183","@Iamthecat_7 Oigan @atlasfc, lo que pasa es que le gusta la mala vida.",1,"Iamthecat_7","1190638424161705984",2019-11-02 08:34:55,0
"1184","@Rivas_Power https://t.co/krPG1G114V",0,"Rivas_Power","1190636892049547265",2019-11-02 08:28:50,0
"1185","Mi disfraz de este año es la cara de muerto que traigo desde el maratón del Cineclub de ayer.",4,NA,"1190360154795053056",2019-11-01 14:09:11,0
"1186","Empiezo yo, por cierto.

1- Un libro.
2- Una chelita (oscura, por favor).
3- Cacahuates. https://t.co/Vd2SjQzPUG",2,NA,"1190343239716540416",2019-11-01 13:01:58,0
"1187","Citen este tuit con 3 cosas que les pondrían a ustedes en la ofrenda.",0,NA,"1190342900640624640",2019-11-01 13:00:37,0
"1188","@elizarial Pinches vatos mecos :(",0,NA,"1190342612441608193",2019-11-01 12:59:28,0
"1189","¡Qué maestra tan chida! <U+0001F62D> https://t.co/CLGpcc0UH6",1,NA,"1190111739624460288",2019-10-31 21:42:04,0
"1190","Cerré unos segundos los ojos en el metro y dónde se supone que debía estar @elizarial estaba un señor.

Pinches sustos de Halloween.",4,NA,"1190030395905118210",2019-10-31 16:18:50,0
"1191","Usamos el truco Feynman en Proba <U+0001F631><U+0001F631>.

Ya puedo ser feliz con esta clase.",1,NA,"1189569943030943744",2019-10-30 09:49:10,0
"1192","@DiagramaDeVen Es momento de dejar ir...",1,"DiagramaDeVen","1189546861369143298",2019-10-30 08:17:27,0
"1193","@Iamthecat_7 Pues así entonces ;) https://t.co/l5MgwG2ocO",1,"Iamthecat_7","1189421823936598016",2019-10-30 00:00:35,0
"1194","@Iamthecat_7 Iba bastante bien, pero me dejaron muy corto el cabello :(",0,"Iamthecat_7","1189420839818661889",2019-10-29 23:56:41,0
"1195","Me doy cuenta de dos cosas:

1- Morrissey sí estaba (está) bien papasito.

2- Quiero una novia que piense que estoy… https://t.co/JKC724qPEg",2,"bhherto95","1189401057207750656",2019-10-29 22:38:04,0
"1196","Mi objetivo: tener el copete de Morrissey.

Obstáculo: me da pena decir en la peluquería que no me corten tanto en… https://t.co/SWo200puVo",1,NA,"1189393523868655616",2019-10-29 22:08:08,0
"1197","Hace rato llegaron un chico y una chica a comprar boletos para el maratón de @CCCUNAM pero ya nada más quedaba uno.… https://t.co/PHTUvIqLhV",3,NA,"1189342294580891648",2019-10-29 18:44:34,0
"1198","@ferblanchett1 Te voy a seguir porque siento que de aquí va a salir algo boñito y me quiero enterar del chisme.

As… https://t.co/NOWYquQe6y",86,"ferblanchett1","1189314758102704129",2019-10-29 16:55:09,2
"1199","Mi clase de proba de hoy.

O algo así... https://t.co/pIwYSNZp6C",0,NA,"1189199817643192320",2019-10-29 09:18:25,0
"1200","@DiagramaDeVen Es como cuando suena la alarma y dices ""5 minutos más"".",2,"DiagramaDeVen","1189020909534883840",2019-10-28 21:27:30,1
"1201","Acaba de publicar una foto en Ciudad Universitaria, San Nicolás de los Garza https://t.co/75vfHWlzgR",0,NA,"1188632667102863360",2019-10-27 19:44:46,0
"1202","@JaSantaolalla @QuantumFracture @unam Chale, yo no sabía que estarías en la UNAM :C",2,"JaSantaolalla","1188551268945424384",2019-10-27 14:21:19,0
"1203","El domingo cuando nos enteramos que en Monterrey dejan de vender alcohol a partir de las 6pm. https://t.co/Ozx6A6ZaGP",4,NA,"1188512717721653248",2019-10-27 11:48:08,0
"1204","Estudié matemáticas.

Mi top 5 sería

5- Actuaría
4- Enseñanza del inglés
3- Filosofía
2- Letras
1- Composición mus… https://t.co/8RETSjRb6g",1,NA,"1188243930682445824",2019-10-26 19:00:04,0
"1205","@elizarial Cuando menos nos demos cuenta, vas a ser la entidad más oscura de la facultad.<U+0001F608>",1,NA,"1188154784265711617",2019-10-26 13:05:50,0
"1206","@Uber_MEX Ok, gracias.
Esperaré el estado de cuenta y si no me pondré en contacto con ustedes otra vez.",0,"Uber_MEX","1187962452371279872",2019-10-26 00:21:34,0
"1207","Un poco antes de irme a Monterrey se le acabó la batería al reloj de mi cuarto y lo dejé así toda la semana a modo de metáfora.",4,NA,"1187960445795295232",2019-10-26 00:13:36,0
"1208","@Uber_MEX Intenté tomar un carro desde el aeropuerto y me indicaba que no se podían localizar conductores y que la… https://t.co/ik7udb9ogo",0,"Uber_MEX","1187956462527680512",2019-10-25 23:57:46,0
"1209","@Uber_MEX me hicieron dos cargos por dos servicios que no me llegaron ¿Cómo puedo meter una aclaración?",0,"Uber_MEX","1187950739412287489",2019-10-25 23:35:01,0
"1210","No sé cómo sucedió, pero ya estoy harto de Monterrey.",1,NA,"1187856800240017416",2019-10-25 17:21:45,0
"1211","@DiagramaDeVen Shi",2,"DiagramaDeVen","1187373541450227713",2019-10-24 09:21:27,0
"1212","@DiagramaDeVen Verga, gran canción!",1,"DiagramaDeVen","1187342681825009664",2019-10-24 07:18:49,0
"1213","Entro un super investigador de Morelia a mi charla, qué pedo.<U+0001F631>",2,NA,"1186650862418038786",2019-10-22 09:29:47,0
"1214","@Iamthecat_7 I <U+2665><U+FE0F> 3000",1,"Iamthecat_7","1185978443239956481",2019-10-20 12:57:49,0
"1215","@Iamthecat_7 ¡¡Tú vales por 1000!!",1,"Iamthecat_7","1185978073017208833",2019-10-20 12:56:21,0
"1216","15 favs y pido una quesadilla CON QUESO.",6,NA,"1185969241712943104",2019-10-20 12:21:16,0
"1217","¡Ya llegué Monterrey, para que me gusten todos y no haga nada por pinche tímido!",5,NA,"1185941634837409799",2019-10-20 10:31:34,0
"1218","VERGA!!<U+0001F628> https://t.co/bSvBWgfmae",0,NA,"1185911820407791616",2019-10-20 08:33:05,0
"1219","Uno de estos días voy a acabar mal porque ya estoy escuchando La Canción.",1,NA,"1185783318698254336",2019-10-20 00:02:28,0
"1220","¿Cómo por qué no tenemos reading weeks en todos lados? https://t.co/Jx89goqihl",0,NA,"1185713592982749186",2019-10-19 19:25:24,0
"1221","En la semana me mandaron un mensaje para intentar extorsionarme y soy tan distraído que hasta apenas me di cuenta.",1,NA,"1185676550676582400",2019-10-19 16:58:13,0
"1222","@PReyes96 @andres_fr11 @DRicardo_98 @jorgegogdl Claro. Yo no digo que no sea un inepto. 

Lo que digo es que esos n… https://t.co/fU55e52BTi",0,"PReyes96","1185658991021613056",2019-10-19 15:48:26,0
"1223","@andres_fr11 @DRicardo_98 @jorgegogdl Creer que alguien es o no inteligente por terminar rápido o lento una carrera… https://t.co/FGpNXnXluM",0,"andres_fr11","1185646537323491334",2019-10-19 14:58:57,0
"1224","Estimado compañero tuitero:

Vete a la verga.

Gracias. https://t.co/Fp8866jOPi",4,NA,"1185591325204217856",2019-10-19 11:19:33,0
"1225","@0698amar 1- Yo quería entrar a actuaría y acabé entrando a Mate jeje
2- Dos de las chicas que me gustan (según Pat… https://t.co/DL5XSckfQF",2,"esteusernomurio","1185217769848983559",2019-10-18 10:35:11,0
"1226","Últimamente he hecho todo a la mera hora y me ha salido todo bien.

Eso es una muy mala enseñanza para mí",1,NA,"1185055195010666502",2019-10-17 23:49:10,0
"1227","Oigan, es que esto sí está bien bien cabrón.

<U+0001F613> https://t.co/xW2Gaf4Dws",0,NA,"1185035710656593922",2019-10-17 22:31:44,0
"1228","@Rivas_Power Te diría que va, pero la cámara me hace ver gordo.",0,"Rivas_Power","1184672816198754304",2019-10-16 22:29:44,0
"1229","@comacurez Ya sé, me arrepiento muy seguido de no hacer valer ese momento.",1,"mercvrytoy_","1184670760574640128",2019-10-16 22:21:34,0
"1230","@DiagramaDeVen Yo sí te leo<U+0001F97A>",1,"DiagramaDeVen","1184666475858145280",2019-10-16 22:04:32,0
"1231","Oigan, es que estábamos tirados en los pastos de la cineteca y ella tenía su carita bonita recargada sobre mi panza… https://t.co/YOAEbNnvwX",2,"bhherto95","1184665762805485579",2019-10-16 22:01:42,0
"1232","@elizarial ¡Por supuesto que tú vales hasta por 1000!

<U+2665><U+FE0F>",0,NA,"1184637989626023942",2019-10-16 20:11:20,0
"1233","50 favs y se lo mando a la chica que me gusta para recordarle la vez que me mordió en los pastos de la cineteca. https://t.co/GKaiOqevVk",8,NA,"1184586266064687109",2019-10-16 16:45:49,1
"1234","La próxima semana voy a andar en Monterrey y lo único que espero es no regresar pro-vida.",5,NA,"1184315916085018629",2019-10-15 22:51:32,0
"1235","Ya casi termina el 2019 y sigo sin entender.

La neta... https://t.co/jsOflOMeEZ",0,NA,"1184309384463159298",2019-10-15 22:25:35,0
"1236","Gente: Estás bien? 
Yo: Sí :) 

Mis audífonos:
          
 No Te Va Gustar - Chau
1:04 <U+2501><U+2501><U+2501><U+274D>------7:01… https://t.co/uQGwVREBJt",0,NA,"1184090281513078785",2019-10-15 07:54:57,0
"1237","Oigan, es que ando bien Bar Tacuba, pero sobrio.",3,NA,"1183932625318285312",2019-10-14 21:28:28,0
"1238","""Las personas"" y ""bar tacuba"" ¡por supuesto que sí! https://t.co/90QEmkMi8n",4,NA,"1183582575425507329",2019-10-13 22:17:30,0
"1239","Oigan, están pasando el unplugged de @cafetacvba en @tvunam !!",13,NA,"1183581962365100032",2019-10-13 22:15:04,2
"1240","Según iba a ver el Joker con mi mamá en el cine y acabamos viendo Mirada de Mujer en Amazon.

10/10",6,NA,"1183562083188793344",2019-10-13 20:56:04,1
"1241","Cuando le estoy explicando teoría de categorías o topología algebraica.
Como creo que me veo/como en realidad me ve… https://t.co/yKb5c1HMxr",1,NA,"1183423599497109504",2019-10-13 11:45:47,0
"1242","Conocí a una chica en Tinder (cuando intenté usarlo) y nuestra interacción consiste en que yo le mando memes de gat… https://t.co/30Y6e6kvLQ",2,NA,"1182860297935245312",2019-10-11 22:27:26,0
"1243","@fotoenpared Sí, creo que sí lo he aplicado en la segunda forma que tú dices, pero la primera me gustó mucho.",0,"fotoenpared","1182822163256152064",2019-10-11 19:55:54,0
"1244","@fotoenpared Creo que me voy a robar tu técnica :O",1,"fotoenpared","1182821559922245632",2019-10-11 19:53:30,0
"1245","La profesora de proba ha de pensar que sí me gusta la proba.",1,NA,"1182298751387484162",2019-10-10 09:16:03,0
"1246","@0698amar Pretty Marsh, lo asocio como a cosas de inteligencia artificial y así xd.",1,"esteusernomurio","1182131018687496192",2019-10-09 22:09:32,0
"1247","@0698amar Jajaja me representa porque yo estaba en una estudiantina.",1,"esteusernomurio","1181935267000782848",2019-10-09 09:11:41,0
"1248","""No te veo estudiando, desgraciado"".

-De mí para mí.",1,NA,"1181791284161327104",2019-10-08 23:39:33,1
"1249","Mi tesis. https://t.co/BPpvQLIJrA",3,NA,"1181787886003408897",2019-10-08 23:26:03,0
"1250","@Iamthecure7 Chale, qué pedo :(
Un abrazo",1,"Iamthecat_7","1181627560725106688",2019-10-08 12:48:58,0
"1251","@Iamthecure7 No mames ¿Todo bien?",1,"Iamthecat_7","1181622385188827136",2019-10-08 12:28:24,0
